mas_vnr_area,totrms_abvgrd,full_bath,year_remod_add,year_built,1st_flr_sf,total_bsmt_sf,garage_cars,garage_area,gr_liv_area,overall_qual,saleprice
0.0,7,2,1950,1930,928,928.0,2.0,480.0,1536,5,138400
0.0,7,2,2005,2005,1734,1734.0,2.0,660.0,1734,7,260000
304.0,7,2,2007,2006,1976,1976.0,3.0,908.0,1976,8,440000
0.0,6,2,2001,2001,1212,1212.0,2.0,573.0,1212,7,178000
168.0,5,1,1968,1968,1052,1052.0,1.0,288.0,1052,5,138500
0.0,6,1,1962,1962,1057,1057.0,2.0,576.0,1057,5,132000
0.0,7,1,1953,1953,1068,1000.0,1.0,305.0,1609,6,149900
0.0,8,1,1950,1945,1195,672.0,1.0,252.0,1668,7,108000
0.0,5,1,1975,1975,924,924.0,1.0,280.0,924,5,110000
0.0,5,1,1980,1980,561,561.0,2.0,462.0,1229,6,124000
0.0,4,1,1956,1956,882,882.0,0.0,0.0,882,4,103200
0.0,5,2,2007,2006,1352,1352.0,2.0,466.0,1352,7,194000
0.0,6,1,1968,1968,948,948.0,1.0,300.0,948,5,108000
0.0,5,1,1961,1961,864,864.0,1.0,440.0,864,5,122000
0.0,7,2,1981,1980,880,430.0,1.0,450.0,1700,7,148400
0.0,5,1,1958,1958,1276,1276.0,1.0,350.0,1276,5,60000
251.0,7,2,1994,1994,1626,1602.0,2.0,534.0,1626,7,226500
0.0,4,0,1950,1949,480,480.0,1.0,308.0,480,2,35311
355.0,4,2,1975,1975,1012,976.0,0.0,0.0,1012,6,127500
0.0,6,1,1984,1984,889,864.0,2.0,484.0,889,5,137500
0.0,6,1,1977,1977,1117,1029.0,2.0,542.0,1117,6,147000
132.0,9,3,2005,2004,1132,1117.0,3.0,691.0,2452,8,309000
0.0,7,2,2009,1971,2365,1803.0,2.0,551.0,2365,7,315000
300.0,5,1,2008,1965,912,912.0,2.0,576.0,912,5,147000
0.0,7,2,2006,2006,1567,1520.0,3.0,648.0,1567,8,264561
0.0,6,1,1955,1955,1360,384.0,2.0,572.0,1360,5,130000
456.0,5,2,2000,2000,769,756.0,2.0,440.0,1525,6,177000
0.0,7,1,1950,1930,780,780.0,0.0,0.0,1200,5,119000
0.0,4,2,2004,2004,1073,1073.0,1.0,246.0,1073,7,157000
188.0,7,1,1968,1968,1159,1051.0,1.0,336.0,1159,5,158000
0.0,7,1,1955,1955,1040,1190.0,1.0,352.0,1540,4,115000
0.0,5,1,1977,1977,894,894.0,1.0,308.0,894,5,120750
0.0,7,2,2000,2000,814,814.0,2.0,663.0,1674,7,216000
80.0,6,1,1970,1970,546,546.0,1.0,286.0,1092,4,75000
144.0,6,2,1974,1974,1430,1430.0,2.0,484.0,1430,6,192000
200.0,6,1,1978,1978,1040,960.0,2.0,616.0,1040,6,160500
306.0,7,2,2007,2006,1494,1494.0,3.0,840.0,1494,7,279500
0.0,6,1,1963,1963,1075,981.0,2.0,440.0,1075,5,148000
0.0,6,1,2005,1967,992,992.0,1.0,294.0,992,5,145000
0.0,10,2,1993,1993,1352,1338.0,3.0,796.0,2520,8,310000
379.0,6,1,1963,1963,1146,1083.0,1.0,294.0,1146,6,165000
528.0,8,2,2005,1994,1686,1629.0,3.0,711.0,2448,8,402000
0.0,9,2,2005,2005,1026,1026.0,3.0,936.0,1958,7,250000
0.0,3,1,1970,1970,630,630.0,0.0,0.0,630,4,73000
0.0,8,2,1974,1974,896,896.0,0.0,0.0,1792,5,136000
278.0,6,2,2005,2005,1565,1560.0,2.0,556.0,1565,9,282500
226.0,6,2,2006,2005,1595,1595.0,3.0,880.0,1595,8,221500
0.0,7,2,1996,1995,1680,1680.0,2.0,628.0,1680,4,170000
0.0,6,1,1967,1967,1040,1040.0,2.0,480.0,1040,6,163000
513.0,9,2,1995,1995,1328,1318.0,3.0,752.0,2531,8,290000
526.0,8,2,1997,1996,1335,1325.0,3.0,933.0,2538,8,330000
504.0,5,1,1973,1973,483,483.0,1.0,264.0,987,6,111000
148.0,7,2,1999,1999,840,840.0,2.0,530.0,1755,6,214000
84.0,6,1,1953,1953,1152,1152.0,2.0,636.0,1152,5,137500
0.0,7,2,2003,2003,1016,926.0,2.0,581.0,1884,7,240900
0.0,8,2,1992,1992,1061,750.0,2.0,564.0,1923,7,190000
0.0,6,2,2002,2002,1611,1569.0,3.0,1231.0,1611,7,250000
0.0,6,2,2004,1976,1437,1437.0,2.0,528.0,1437,5,218000
194.0,8,2,1993,1993,1091,1148.0,2.0,473.0,2075,7,255000
27.0,7,2,2006,2006,1670,1670.0,3.0,690.0,1670,7,240000
0.0,8,2,2007,2006,2140,2140.0,3.0,894.0,2140,8,360000
0.0,6,2,1999,1965,1265,1219.0,2.0,502.0,1265,5,179900
0.0,12,3,1994,1946,1636,1598.0,0.0,0.0,3086,5,200500
0.0,6,1,1950,1910,600,600.0,0.0,0.0,968,3,37900
86.0,5,2,2001,2001,1312,1267.0,2.0,471.0,1312,8,180500
23.0,8,4,2000,2000,1168,1168.0,4.0,820.0,2787,7,269500
0.0,7,2,2003,2003,847,847.0,2.0,433.0,1733,7,225000
0.0,6,1,1950,1940,720,720.0,2.0,720.0,1215,6,141000
284.0,8,2,2008,2008,1743,1739.0,3.0,927.0,1743,9,335000
0.0,5,1,2004,1977,1026,1026.0,1.0,308.0,1026,5,150000
0.0,5,0,1987,1981,1842,1842.0,3.0,894.0,1842,9,385000
176.0,7,2,1990,1965,1186,768.0,2.0,486.0,1986,7,205000
24.0,6,2,2006,2006,1208,1187.0,2.0,632.0,1208,7,206000
106.0,7,2,2004,2004,1422,1422.0,2.0,626.0,1422,7,179600
0.0,6,1,1951,1951,1220,836.0,2.0,396.0,1220,4,102000
0.0,6,2,1977,1977,1126,1126.0,2.0,540.0,1126,5,175000
0.0,6,1,2001,1956,1384,1015.0,2.0,896.0,1384,5,159000
84.0,6,1,1976,1976,1127,1127.0,2.0,480.0,1127,6,135000
0.0,7,2,1972,1954,1216,994.0,1.0,325.0,1855,6,136900
0.0,6,1,1994,1961,1236,912.0,1.0,288.0,1236,5,135000
673.0,8,2,1999,1999,1268,1252.0,3.0,856.0,2365,8,337000
220.0,9,2,1984,1968,1512,1054.0,2.0,619.0,2654,6,250000
402.0,9,2,1996,1996,1236,1236.0,3.0,787.0,2340,8,306000
0.0,5,3,1988,1987,1200,1200.0,0.0,0.0,1200,5,179000
0.0,5,2,2007,2007,703,689.0,2.0,540.0,1392,7,146000
0.0,7,1,1950,1915,1138,1138.0,2.0,720.0,2180,6,161000
28.0,6,2,2001,1977,1610,1610.0,2.0,480.0,1610,6,205000
340.0,6,2,1986,1986,1501,1277.0,2.0,512.0,1501,7,241500
192.0,5,1,1961,1961,1029,1029.0,1.0,261.0,1029,4,118500
120.0,6,1,1958,1958,1352,1062.0,1.0,288.0,1352,5,130000
279.0,5,1,1950,1940,1072,808.0,2.0,379.0,1072,5,130000
734.0,11,2,2006,2006,1850,1850.0,3.0,736.0,2698,10,535000
60.0,6,1,1962,1962,912,912.0,1.0,252.0,912,5,123000
0.0,6,2,1955,1955,1152,0.0,0.0,0.0,1152,4,82000
0.0,7,1,1965,1920,730,624.0,1.0,288.0,1450,7,132000
0.0,4,1,1968,1921,1073,1073.0,1.0,326.0,1073,5,108480
450.0,7,1,1967,1967,1458,1176.0,2.0,512.0,1458,5,165000
170.0,7,2,2006,2006,1486,1461.0,2.0,566.0,1486,7,181000
0.0,8,2,1961,1961,904,552.0,1.0,384.0,1774,5,165000
0.0,8,2,1969,1969,864,864.0,1.0,275.0,1479,5,161000
60.0,7,2,2006,2006,1504,1504.0,2.0,510.0,1504,8,199000
44.0,8,2,2003,2002,824,817.0,2.0,510.0,1894,7,214900
0.0,5,2,2006,2006,1278,1278.0,2.0,584.0,1278,8,198600
650.0,10,2,1998,1998,1165,1141.0,2.0,420.0,2263,8,258000
23.0,8,4,2000,2000,1168,1168.0,4.0,820.0,2787,7,269500
0.0,6,2,2002,2002,707,707.0,2.0,403.0,1414,7,176000
108.0,7,2,1991,1964,1302,1302.0,1.0,309.0,1302,6,158000
0.0,7,2,2002,2002,779,408.0,2.0,527.0,1419,8,184100
176.0,6,2,1971,1971,1220,1625.0,2.0,944.0,1220,6,170000
242.0,6,2,1986,1986,1182,572.0,2.0,501.0,1982,6,208000
170.0,4,1,2003,2003,848,848.0,2.0,420.0,848,6,140000
174.0,5,2,2008,2007,1648,1596.0,2.0,482.0,1648,8,230000
0.0,5,2,1989,1989,1337,1337.0,2.0,462.0,1337,8,188500
0.0,7,1,1950,1940,1125,901.0,1.0,410.0,1717,5,194000
0.0,5,1,1958,1956,1104,1104.0,1.0,384.0,1104,5,133000
76.0,5,1,1978,1978,907,907.0,1.0,343.0,907,5,140000
120.0,6,2,2000,2000,782,782.0,2.0,532.0,1652,7,207500
256.0,8,2,1997,1967,1271,932.0,2.0,515.0,2640,6,256900
0.0,5,1,1950,1940,735,735.0,1.0,240.0,1034,5,109000
0.0,8,2,1979,1979,1513,0.0,2.0,400.0,1513,5,113722
76.0,7,2,2006,2005,1498,1498.0,3.0,844.0,1498,8,237000
0.0,6,1,1963,1963,1053,1053.0,2.0,692.0,1053,5,142100
28.0,5,2,1954,1954,1293,1178.0,2.0,452.0,1293,6,149900
450.0,7,2,2008,2008,2020,2020.0,3.0,896.0,2020,9,404000
0.0,9,3,1998,1962,1900,1438.0,2.0,441.0,2448,7,277500
336.0,7,2,1985,1985,977,741.0,2.0,476.0,1732,6,178000
176.0,6,2,2006,2006,1324,1324.0,2.0,550.0,1324,8,254000
0.0,5,1,1970,1923,832,678.0,2.0,780.0,832,2,12789
38.0,6,2,1996,1995,1253,1237.0,2.0,402.0,1253,7,176000
370.0,9,3,2006,2006,1249,1249.0,3.0,840.0,2596,9,342643
75.0,6,1,1967,1967,902,876.0,1.0,288.0,902,5,125500
128.0,8,2,1989,1989,1495,1495.0,2.0,438.0,1495,6,150000
0.0,6,2,2007,2007,1584,1574.0,2.0,594.0,1584,8,261329
120.0,6,1,2005,2004,1080,1080.0,0.0,0.0,1080,7,141000
0.0,6,1,1953,1953,1647,1105.0,1.0,280.0,1647,4,153000
72.0,6,2,2007,2006,1258,1258.0,3.0,648.0,1258,7,172500
0.0,7,1,2003,1915,698,698.0,1.0,384.0,1396,6,153575
0.0,5,1,2007,1930,1001,837.0,1.0,216.0,1001,5,124900
315.0,8,2,2007,2006,2121,2121.0,3.0,732.0,2121,9,415298
0.0,6,1,1950,1920,1044,972.0,1.0,207.0,1480,6,119000
410.0,7,2,2006,2006,1588,1588.0,3.0,825.0,1588,8,227000
54.0,5,1,2006,1959,1053,1053.0,1.0,312.0,1053,5,145500
0.0,3,1,1950,1921,492,492.0,1.0,200.0,492,3,61500
434.0,8,2,1969,1969,1851,1851.0,2.0,506.0,1851,7,192100
0.0,7,1,1965,1915,754,698.0,1.0,308.0,1403,6,116000
63.0,6,1,1958,1958,1138,588.0,1.0,264.0,1138,6,145000
724.0,10,2,2003,2003,2452,2452.0,3.0,886.0,2452,9,445000
0.0,5,2,2008,1977,1040,1040.0,2.0,484.0,1040,5,150500
0.0,7,2,1994,1993,763,763.0,2.0,440.0,1655,6,175900
196.0,6,2,1974,1974,1116,1116.0,2.0,528.0,1116,6,167900
0.0,9,2,2006,2006,879,879.0,3.0,660.0,1863,7,219210
0.0,8,2,1992,1992,1055,1055.0,2.0,462.0,1845,6,189000
143.0,6,1,1957,1957,1176,1176.0,1.0,292.0,1176,5,136500
47.0,5,1,2008,1966,892,864.0,1.0,416.0,892,5,137900
0.0,4,1,2006,1910,1022,1022.0,1.0,280.0,1022,5,85000
44.0,7,2,1951,1951,2136,2136.0,2.0,528.0,2136,5,137900
0.0,7,2,1998,1998,926,926.0,2.0,472.0,1604,6,195500
0.0,6,1,1950,1915,841,806.0,1.0,216.0,1647,6,128000
0.0,5,1,2007,1961,864,864.0,1.0,420.0,864,5,135000
176.0,5,1,1975,1975,1076,1076.0,2.0,576.0,1076,5,143195
0.0,4,1,1960,1930,779,742.0,1.0,308.0,935,5,79500
95.0,8,2,2004,2003,835,835.0,2.0,478.0,1663,7,192500
0.0,6,1,1970,1950,768,768.0,1.0,308.0,1328,5,129500
0.0,7,2,1996,1995,806,806.0,2.0,373.0,1572,6,168000
0.0,7,2,1950,1939,874,739.0,1.0,240.0,1342,6,105000
0.0,5,1,1971,1971,981,981.0,2.0,576.0,981,6,143250
0.0,6,1,2006,1995,1099,1099.0,1.0,352.0,1099,5,144000
0.0,8,2,2002,1994,1222,948.0,2.0,463.0,2110,7,205000
0.0,5,1,1974,1974,1026,970.0,2.0,528.0,1026,6,143000
0.0,5,1,2001,2001,1419,1419.0,2.0,588.0,1419,9,290000
760.0,11,2,2010,2009,2364,2330.0,3.0,820.0,2364,9,611657
0.0,6,1,1996,1996,1040,1040.0,2.0,576.0,1040,5,152000
0.0,5,2,1992,1992,1280,1280.0,2.0,506.0,1280,8,191500
344.0,9,2,2005,2004,1143,1143.0,3.0,852.0,2473,8,317000
0.0,6,1,1998,1940,798,680.0,1.0,224.0,1302,7,165250
0.0,6,1,1966,1966,1092,1092.0,1.0,264.0,1092,5,123000
0.0,4,1,1956,1956,1188,988.0,2.0,621.0,1188,6,185000
0.0,6,1,1962,1962,1045,1045.0,2.0,528.0,1045,7,120000
0.0,6,2,1966,1966,1093,1093.0,2.0,484.0,1093,6,158500
0.0,6,2,2004,2004,798,798.0,2.0,520.0,1640,6,173000
0.0,6,2,1962,1962,1224,0.0,2.0,462.0,1224,4,101800
0.0,6,1,2007,1936,575,560.0,2.0,576.0,1135,7,155000
0.0,6,1,1950,1925,1078,1054.0,1.0,264.0,1078,5,125000
1.0,5,1,1956,1956,968,0.0,1.0,331.0,968,4,104500
216.0,10,2,2005,2004,1462,1462.0,3.0,738.0,2224,9,350000
0.0,6,2,1950,1950,1040,0.0,2.0,400.0,1040,3,93500
158.0,7,2,1999,1999,882,873.0,2.0,588.0,1790,7,193000
0.0,11,2,1994,1922,1423,588.0,2.0,672.0,2555,6,191000
0.0,5,1,2005,1930,813,813.0,1.0,270.0,813,6,110000
108.0,7,2,2001,2001,1299,1299.0,2.0,531.0,1872,8,261500
0.0,5,1,1956,1956,1050,1050.0,1.0,338.0,1050,5,128900
738.0,11,3,1994,1993,1933,1733.0,3.0,959.0,3500,9,584500
132.0,5,1,1954,1954,948,864.0,1.0,248.0,948,4,111000
0.0,7,1,1950,1926,960,750.0,2.0,576.0,1316,5,90000
113.0,7,2,1979,1965,1465,1021.0,2.0,596.0,2380,6,129000
72.0,7,1,2006,1954,1640,1296.0,2.0,924.0,1640,6,224000
0.0,5,2,2005,2005,600,600.0,2.0,480.0,1200,6,165000
0.0,6,1,1993,1920,662,662.0,1.0,180.0,1324,6,122000
0.0,6,2,2007,2006,1564,1546.0,2.0,502.0,1564,8,267300
860.0,11,3,2009,2008,1966,1926.0,3.0,820.0,3140,9,485000
0.0,8,2,1962,1962,1611,1595.0,2.0,576.0,2486,6,220000
128.0,6,2,1997,1997,872,864.0,2.0,600.0,1771,6,215700
42.0,7,2,2005,2004,1836,1836.0,3.0,862.0,1836,8,280000
504.0,7,2,2004,2003,1575,1603.0,3.0,732.0,1575,8,284000
0.0,3,1,1970,1970,630,630.0,0.0,0.0,630,4,84500
218.0,7,1,1984,1963,1395,1395.0,2.0,440.0,1395,6,192000
0.0,5,1,1950,1930,502,502.0,1.0,200.0,1004,7,105000
0.0,8,2,2005,2004,1836,1860.0,2.0,484.0,1836,7,216837
203.0,6,2,1960,1960,1496,1296.0,2.0,450.0,1496,5,141500
0.0,5,1,2003,1967,894,894.0,2.0,450.0,894,5,130000
136.0,5,2,1978,1978,1040,1040.0,0.0,0.0,1040,5,124000
0.0,6,2,1999,1923,942,859.0,0.0,0.0,1828,5,150909
0.0,4,1,2003,1952,1008,1008.0,1.0,280.0,1008,5,139500
0.0,5,1,1955,1955,864,864.0,2.0,528.0,864,4,79275
32.0,6,2,2006,2006,1484,1476.0,2.0,472.0,1484,8,265900
0.0,4,1,1950,1930,790,768.0,1.0,160.0,790,6,91000
157.0,6,2,1977,1977,946,1122.0,2.0,567.0,1934,5,185000
0.0,6,1,1959,1959,1150,1150.0,1.0,300.0,1150,5,141000
0.0,7,2,2008,2007,1582,1582.0,2.0,728.0,2152,8,260116
0.0,4,1,1950,1941,672,672.0,1.0,234.0,672,4,113000
302.0,6,2,1995,1995,1511,1401.0,3.0,811.0,1511,8,225000
0.0,4,1,1950,1945,793,793.0,1.0,240.0,793,5,113000
0.0,5,1,1975,1975,1096,1008.0,1.0,352.0,1096,6,125200
120.0,8,2,2007,2007,958,918.0,3.0,786.0,2100,8,319500
0.0,6,1,1950,1945,1048,913.0,1.0,288.0,1558,5,140000
0.0,6,1,1958,1958,1650,1632.0,2.0,518.0,1650,6,250764
108.0,10,2,2007,2007,948,948.0,3.0,656.0,2088,8,250000
0.0,6,2,2006,2005,768,768.0,2.0,400.0,1536,6,176000
289.0,8,1,1969,1957,1721,1331.0,2.0,464.0,1721,6,174850
0.0,7,2,1978,1978,804,804.0,2.0,440.0,1548,6,147000
0.0,5,2,1979,1979,918,918.0,1.0,264.0,918,6,99500
0.0,8,2,2009,2009,1365,1365.0,3.0,864.0,2690,9,398800
0.0,7,2,2000,1999,953,953.0,2.0,460.0,1647,6,175000
0.0,4,1,1954,1954,825,825.0,1.0,350.0,825,5,109500
0.0,7,2,1970,1970,1657,1657.0,2.0,484.0,1657,6,163500
0.0,4,1,1950,1941,788,788.0,0.0,0.0,788,4,100000
692.0,9,2,1993,1992,1520,1334.0,3.0,888.0,2826,8,334000
0.0,4,1,1968,1968,864,864.0,1.0,280.0,864,5,137250
456.0,9,2,2006,2005,1392,1392.0,2.0,576.0,2462,7,320000
0.0,7,1,2006,1959,1287,1063.0,2.0,576.0,1287,5,162000
432.0,7,2,2009,2009,1478,1470.0,2.0,484.0,1478,7,222000
0.0,7,2,2003,2003,698,698.0,2.0,393.0,1342,7,178000
294.0,4,1,1992,1940,804,788.0,1.0,240.0,804,5,119000
288.0,8,2,1962,1962,876,864.0,1.0,264.0,1812,5,169500
0.0,8,2,2000,2000,980,952.0,2.0,554.0,2256,7,236000
186.0,5,2,2008,2007,1648,1596.0,2.0,525.0,1648,8,294464
0.0,9,2,1969,1969,1092,952.0,2.0,576.0,2112,6,206900
0.0,8,2,2004,2004,956,956.0,2.0,618.0,2084,7,233000
0.0,5,1,1950,1924,1032,1032.0,1.0,280.0,1032,6,108000
119.0,7,2,1996,1995,680,680.0,2.0,420.0,1470,6,165000
0.0,5,1,1977,1977,1040,1040.0,2.0,748.0,1040,5,134900
0.0,5,1,1950,1939,884,884.0,1.0,240.0,884,5,113000
0.0,6,1,1996,1996,1097,1097.0,1.0,242.0,1097,5,147900
0.0,4,1,1950,1922,864,864.0,0.0,0.0,864,5,99900
0.0,7,2,1975,1975,855,855.0,2.0,460.0,1456,6,143000
0.0,6,1,1950,1934,816,816.0,2.0,528.0,1176,6,114500
0.0,6,1,1967,1967,941,912.0,1.0,288.0,941,5,129200
186.0,5,2,2008,2008,1652,1600.0,2.0,482.0,1652,8,392500
0.0,9,2,2006,1941,1188,1152.0,1.0,252.0,2340,7,266500
0.0,7,2,1998,1998,751,384.0,2.0,396.0,1382,7,177500
182.0,6,1,1968,1968,1008,1008.0,1.0,384.0,1008,5,139500
0.0,6,2,2007,2007,608,608.0,2.0,440.0,1396,6,170000
306.0,8,2,1997,1964,845,845.0,2.0,539.0,2154,6,224500
186.0,10,3,2004,2003,1105,1082.0,3.0,730.0,2400,8,290000
600.0,7,1,1950,1931,1226,1040.0,1.0,240.0,1818,7,169500
108.0,7,2,2005,2004,1710,1710.0,2.0,550.0,1710,7,240000
176.0,6,1,1955,1955,1150,1078.0,1.0,288.0,1150,5,144000
272.0,9,1,1978,1964,1127,816.0,2.0,540.0,1977,6,165000
0.0,5,2,1991,1990,1332,1332.0,2.0,542.0,1332,6,145000
0.0,5,2,1964,1964,1298,1250.0,2.0,504.0,1298,5,114000
375.0,9,2,2006,2006,1973,1935.0,3.0,895.0,1973,8,395000
514.0,6,1,1973,1973,525,525.0,2.0,440.0,1092,6,105500
0.0,8,2,1999,1998,1036,1049.0,3.0,741.0,1916,8,254900
0.0,6,1,1950,1950,1238,864.0,1.0,357.0,1238,5,102000
0.0,6,2,2001,2001,944,944.0,2.0,622.0,1840,7,230000
0.0,8,1,2004,1920,939,939.0,1.0,180.0,1513,5,137500
0.0,5,1,1983,1928,1143,1008.0,1.0,288.0,1143,5,138000
100.0,5,1,1983,1983,1338,520.0,2.0,576.0,1338,6,156500
0.0,5,1,1970,1970,864,864.0,2.0,463.0,864,4,124500
0.0,8,2,1977,1977,1161,808.0,2.0,534.0,1969,7,190000
16.0,6,2,2007,2007,1266,1266.0,2.0,388.0,1266,7,159895
0.0,8,3,1998,1921,990,612.0,2.0,621.0,2601,5,189000
0.0,6,1,1964,1964,912,912.0,0.0,0.0,912,5,124000
180.0,5,1,1996,1957,1392,1392.0,2.0,528.0,1392,5,121500
0.0,9,2,1957,1957,1824,1824.0,2.0,484.0,1824,5,146000
0.0,6,2,2001,2000,928,928.0,2.0,626.0,1823,7,235000
186.0,5,2,2005,2004,1646,1594.0,2.0,525.0,1646,8,300000
0.0,5,1,1970,1970,546,546.0,0.0,0.0,1092,4,90500
108.0,10,2,1965,1965,1728,1728.0,2.0,576.0,1728,5,142600
110.0,6,2,2002,2002,1573,1573.0,2.0,544.0,1573,7,227000
0.0,13,2,1950,1940,1240,920.0,2.0,400.0,2480,7,205000
158.0,5,1,2000,1999,1341,1341.0,2.0,482.0,1341,8,246900
0.0,6,1,1950,1895,825,173.0,1.0,185.0,1361,4,89000
0.0,5,1,1950,1948,792,744.0,2.0,480.0,1120,4,64000
0.0,4,1,1978,1978,1226,1226.0,2.0,484.0,1226,8,170000
424.0,12,3,2009,2008,1734,1734.0,3.0,1020.0,2822,9,582933
0.0,5,1,1980,1925,1103,1103.0,2.0,440.0,1103,6,110500
198.0,5,1,1960,1960,1179,1179.0,2.0,622.0,1179,6,110000
0.0,4,1,2008,1947,698,698.0,0.0,0.0,698,5,118000
292.0,8,2,2004,2003,1006,998.0,3.0,871.0,2046,7,284000
318.0,8,1,1962,1962,858,858.0,2.0,490.0,1716,6,171000
0.0,8,2,2004,2004,871,835.0,2.0,478.0,1812,7,193000
0.0,6,1,2003,1976,1178,1090.0,2.0,502.0,1178,5,135000
0.0,7,1,1950,1919,818,818.0,1.0,288.0,1636,7,167000
0.0,5,1,1950,1950,864,576.0,1.0,528.0,864,4,105000
183.0,6,2,1999,1999,1588,1588.0,2.0,472.0,1588,7,214000
112.0,9,2,2004,2004,1426,1420.0,3.0,746.0,1914,8,279000
248.0,8,3,2000,1975,1109,675.0,2.0,485.0,1875,6,184500
0.0,6,1,2002,1948,679,649.0,1.0,308.0,1183,3,120000
0.0,6,2,1992,1992,833,816.0,2.0,528.0,1730,6,171500
0.0,5,2,2007,2006,625,625.0,2.0,528.0,1250,7,164700
232.0,9,2,1989,1989,1313,868.0,2.0,506.0,2559,6,209000
18.0,7,2,2004,2004,1548,1365.0,2.0,388.0,1548,7,225000
0.0,8,1,1996,1910,658,658.0,0.0,0.0,1184,5,81000
0.0,6,2,2006,2006,1670,1670.0,3.0,928.0,1670,8,336820
128.0,7,2,1989,1988,1180,1157.0,2.0,454.0,2062,7,277000
0.0,5,1,1960,1960,894,894.0,1.0,312.0,894,5,117600
0.0,6,1,2005,1950,1112,856.0,1.0,271.0,1668,6,140000
402.0,8,2,2008,2008,1766,1751.0,3.0,874.0,1766,9,395039
0.0,7,3,2007,2007,768,768.0,2.0,572.0,1496,6,181755
118.0,6,2,2006,2005,1400,1400.0,2.0,612.0,1400,7,186800
0.0,7,2,1965,1965,825,744.0,2.0,549.0,2140,5,177500
0.0,5,2,2007,1927,968,656.0,1.0,216.0,968,4,64500
0.0,6,2,2005,2004,1488,1488.0,2.0,506.0,1488,7,260000
16.0,6,2,2007,2007,1266,1266.0,2.0,388.0,1266,7,185485
0.0,5,1,1993,1931,875,715.0,1.0,180.0,875,5,105000
360.0,7,2,1994,1976,1094,528.0,2.0,512.0,1855,6,187000
0.0,8,2,1998,1984,1621,1208.0,2.0,440.0,1621,7,202500
210.0,7,2,2006,2005,1614,1614.0,3.0,878.0,1614,7,245700
0.0,5,1,1980,1980,630,630.0,1.0,283.0,1266,6,128000
178.0,8,2,2005,2005,1038,1030.0,3.0,878.0,2098,8,275500
344.0,9,2,1999,1999,1005,978.0,2.0,490.0,1983,7,225000
0.0,6,1,1959,1959,1183,528.0,1.0,288.0,1183,5,138000
381.0,6,1,1971,1971,525,525.0,1.0,264.0,1092,6,88000
772.0,9,2,2006,2006,2069,2153.0,3.0,694.0,2643,9,380000
292.0,7,2,2007,2007,1660,1660.0,3.0,660.0,1660,8,256000
0.0,5,1,2000,1951,900,900.0,2.0,576.0,900,5,134800
0.0,5,1,1980,1980,561,561.0,2.0,462.0,1229,6,121000
0.0,7,3,2007,2007,874,874.0,2.0,578.0,1761,7,227875
72.0,7,2,2008,2008,1694,1694.0,3.0,776.0,1694,8,245350
0.0,8,2,1950,1920,624,624.0,0.0,0.0,1248,5,93500
0.0,5,1,1950,1920,835,458.0,1.0,366.0,835,5,83000
0.0,9,2,1992,1992,1079,1580.0,2.0,501.0,1953,6,240000
0.0,7,2,1950,1901,933,592.0,1.0,240.0,1173,5,113000
176.0,6,1,1998,1958,1215,1215.0,1.0,297.0,1215,6,155000
0.0,5,1,1996,1961,912,912.0,1.0,288.0,912,6,142000
0.0,4,1,2004,1926,904,884.0,1.0,180.0,904,6,119000
0.0,7,2,1985,1940,983,983.0,1.0,423.0,1750,6,160000
0.0,8,2,2004,2004,864,839.0,2.0,398.0,1593,6,193000
309.0,9,2,1993,1992,1105,1105.0,2.0,517.0,2202,8,263000
0.0,6,2,2005,2005,1310,1310.0,2.0,400.0,1310,7,164990
0.0,5,1,1954,1954,948,948.0,1.0,280.0,948,4,119000
238.0,6,2,2007,2006,1448,1372.0,2.0,692.0,1448,8,238500
0.0,5,2,1975,1975,1533,1533.0,2.0,576.0,1533,7,280000
36.0,5,2,2007,2006,1565,1511.0,2.0,476.0,1565,8,193800
0.0,6,1,1976,1976,1060,1040.0,2.0,572.0,1060,5,129900
0.0,5,1,1995,1994,990,990.0,2.0,672.0,990,5,145000
178.0,7,2,2002,2001,1787,1753.0,3.0,748.0,1787,8,275000
0.0,6,2,1950,1950,1040,0.0,2.0,400.0,1040,3,81400
0.0,5,1,1954,1954,1089,1089.0,1.0,252.0,1089,5,125000
0.0,5,1,1950,1920,861,861.0,2.0,288.0,861,4,80000
203.0,5,2,1999,1924,1296,1107.0,1.0,260.0,1296,5,104000
338.0,7,2,1996,1996,1720,1720.0,2.0,527.0,1720,7,260400
306.0,6,2,2003,1981,725,725.0,2.0,484.0,1479,7,176000
442.0,6,1,1966,1966,1040,1040.0,1.0,264.0,1040,5,123000
295.0,8,2,2000,2000,1533,1519.0,3.0,687.0,2172,9,291000
0.0,5,1,2002,1948,972,972.0,1.0,240.0,972,6,132000
0.0,8,2,2005,2005,728,728.0,2.0,400.0,1456,6,176000
70.0,7,2,1956,1956,1728,1048.0,2.0,576.0,1728,5,177625
0.0,7,1,1950,1924,949,784.0,1.0,392.0,1221,5,104900
0.0,7,2,1999,1999,856,842.0,2.0,515.0,1749,7,196000
394.0,6,2,2005,2005,1577,1577.0,2.0,564.0,1577,9,280000
22.0,7,2,1996,1995,804,384.0,2.0,400.0,1474,7,168500
0.0,7,2,1995,1995,781,781.0,2.0,423.0,1671,6,170000
0.0,9,1,1953,1953,2034,0.0,4.0,1041.0,2034,3,130000
0.0,7,2,1950,1939,1245,989.0,2.0,400.0,2009,7,150000
